longitude,latitude,prediksi,variance
111.96293265306123,-8.547173469387756,4.35136229595444,18.685316565408485
112.10617346938776,-8.547173469387756,4.5325859796209595,18.55260018075128
112.24941428571428,-8.547173469387756,4.64057028978605,18.522609632541688
112.39265510204082,-8.547173469387756,4.683060882417232,18.61118381855507
112.53589591836734,-8.547173469387756,4.692523573301424,18.820095643065173
112.67913673469388,-8.547173469387756,4.7062300397106975,19.16322943267924
112.82237755102041,-8.547173469387756,4.744938649459729,19.65307388760923
112.96561836734693,-8.547173469387756,4.806024668400047,20.27209379249673
113.10885918367347,-8.547173469387756,4.877113049494617,20.986631748191904
113.2521,-8.547173469387756,4.948402717049983,21.768999904610467
106.2333,-8.487410204081634,-1.4165089786871445,28.978151747537048
106.37654081632652,-8.487410204081634,-1.4062310580018813,28.429354195889893
106.51978163265306,-8.487410204081634,-1.3929484788110102,27.92055593204215
106.66302244897959,-8.487410204081634,-1.3762091208458211,27.452579979151192
106.80626326530613,-8.487410204081634,-1.3555367897628696,27.025726654770033
106.94950408163265,-8.487410204081634,-1.3304380756891323,26.639724220769487
107.09274489795918,-8.487410204081634,-1.3004139620557256,26.29367400507838
107.23598571428572,-8.487410204081634,-1.2649788580082113,25.985972952124783
107.37922653061224,-8.487410204081634,-1.2236883685687667,25.714208021760747
107.52246734693878,-8.487410204081634,-1.1761738675083573,25.475040661919937
107.66570816326531,-8.487410204081634,-1.1221777292973039,25.264125111300405
107.80894897959183,-8.487410204081634,-1.0615800028002413,25.07611492395883
107.95218979591837,-8.487410204081634,-0.9944075453039123,24.904796631661824
108.0954306122449,-8.487410204081634,-0.9208207724222518,24.743352521462853
108.23867142857142,-8.487410204081634,-0.8410794037983791,24.584715262220058
108.38191224489796,-8.487410204081634,-0.7554937479031062,24.42195558917347
108.52515306122449,-8.487410204081634,-0.6643698654234119,24.248647835520103
108.66839387755103,-8.487410204081634,-0.567955231228406,24.059179693124882
108.81163469387755,-8.487410204081634,-0.46638780620520404,23.848999120792953
108.95487551020408,-8.487410204081634,-0.35964754114878184,23.61481289893451
109.09811632653062,-8.487410204081634,-0.24750640946674463,23.35476459021335
109.24135714285714,-8.487410204081634,-0.1294715919468501,23.068625900089042
109.38459795918368,-8.487410204081634,-0.00471696351043388,22.758036704566425
109.5278387755102,-8.487410204081634,0.12799770151190973,22.426823633268256
109.67107959183673,-8.487410204081634,0.27040806782404325,22.081402559138937
109.81432040816327,-8.487410204081634,0.42478776733057577,21.731190396612792
109.9575612244898,-8.487410204081634,0.5938666555500494,21.388743944242428
110.10080204081632,-8.487410204081634,0.7805039624681902,21.06894805420297
110.24404285714286,-8.487410204081634,0.9870714538098605,20.78622461102129
110.38728367346938,-8.487410204081634,1.214768794423819,20.549429316981836
110.53052448979592,-8.487410204081634,1.4632884986916308,20.356789843553628
110.67376530612245,-8.487410204081634,1.7309633545394063,20.19534548418553
110.81700612244897,-8.487410204081634,2.01515645054386,20.046167180282694
110.96024693877551,-8.487410204081634,2.312695888955754,19.89131665575637
111.10348775510204,-8.487410204081634,2.6202246131808873,19.718378094742736
111.24672857142858,-8.487410204081634,2.9343129970460087,19.521759327884524
111.3899693877551,-8.487410204081634,3.251256011161479,19.301814015520293
111.53321020408163,-8.487410204081634,3.566533298366403,19.063100205514434
111.67645102040817,-8.487410204081634,3.873784222718846,18.813455330754117
111.81969183673469,-8.487410204081634,4.162803531864669,18.565955104476092
111.96293265306123,-8.487410204081634,4.416052199394219,18.344808891014203
112.10617346938776,-8.487410204081634,4.606535091484571,18.191244796242145
112.24941428571428,-8.487410204081634,4.710135492771114,18.151222143136174
112.39265510204082,-8.487410204081634,4.734836859703085,18.239221165223615
112.53589591836734,-8.487410204081634,4.723171260842666,18.447672226224302
112.67913673469388,-8.487410204081634,4.7231671304756855,18.795738668879366
112.82237755102041,-8.487410204081634,4.7598215802681025,19.306218599457573
112.96561836734693,-8.487410204081634,4.824968332256113,19.95461953705184
113.10885918367347,-8.487410204081634,4.900439749037903,20.69748206982395
113.2521,-8.487410204081634,4.974540270628435,21.504235369391104
106.2333,-8.42764693877551,-1.4303506768298753,28.641393009281813
106.37654081632652,-8.42764693877551,-1.421240941765753,28.08741149258752
106.51978163265306,-8.42764693877551,-1.4091540451591453,27.57458480792799
106.66302244897959,-8.42764693877551,-1.3936218167948649,27.103875159211107
106.80626326530613,-8.42764693877551,-1.3741483397771022,26.675702402147152
106.94950408163265,-8.42764693877551,-1.3502156498889282,26.289898812445593
107.09274489795918,-8.42764693877551,-1.3212945499250512,25.94565756750455
107.23598571428572,-8.42764693877551,-1.2868642987758625,25.641450304735542
107.37922653061224,-8.42764693877551,-1.2464435375203027,25.37490210428599
107.52246734693878,-8.42764693877551,-1.1996307924100753,25.142643019142312
107.66570816326531,-8.42764693877551,-1.1461473124617156,24.9401904363244
107.80894897959183,-8.42764693877551,-1.0858706539042564,24.761933034410916
107.95218979591837,-8.42764693877551,-1.0188474272495973,24.601268243640174
108.0954306122449,-8.42764693877551,-0.9452789668031898,24.450896582333854
108.23867142857142,-8.42764693877551,-0.8654819033831064,24.30322471801051
108.38191224489796,-8.42764693877551,-0.7798323159402485,24.150802235226678
108.52515306122449,-8.42764693877551,-0.6887041884022795,23.98672390969972
108.66839387755103,-8.42764693877551,-0.5924103208461469,23.804958589841185
108.81163469387755,-8.42764693877551,-0.49114889981047327,23.60059938263074
108.95487551020408,-8.42764693877551,-0.3849540204156582,23.37005535221488
109.09811632653062,-8.42764693877551,-0.2736448332506221,23.111219454803454
109.24135714285714,-8.42764693877551,-0.1567658940673241,22.82365419056953
109.38459795918368,-8.42764693877551,-0.03351089841845309,22.508839872651805
109.5278387755102,-8.42764693877551,0.09737513509417847,22.170531378860993
109.67107959183673,-8.42764693877551,0.23770882453281333,21.815257475070496
109.81432040816327,-8.42764693877551,0.38995897525070733,21.45293232667136
109.9575612244898,-8.42764693877551,0.5572127690950566,21.097327882890276
110.10080204081632,-8.42764693877551,0.7428391385001936,20.76561685625687
110.24404285714286,-8.42764693877551,0.949726954746096,20.4754538264471
110.38728367346938,-8.42764693877551,1.1793674677005415,20.238505587967495
110.53052448979592,-8.42764693877551,1.431428116319633,20.05321013188062
110.67376530612245,-8.42764693877551,1.704010085463912,19.903621375589893
110.81700612244897,-8.42764693877551,1.9941673836824607,19.766588002568582
110.96024693877551,-8.42764693877551,2.2984552162372087,19.62091243704414
111.10348775510204,-8.42764693877551,2.6133890033588965,19.452620311608168
111.24672857142858,-8.42764693877551,2.935608431894162,19.255971742236316
111.3899693877551,-8.42764693877551,3.2616708781267065,19.031932552865108
111.53321020408163,-8.42764693877551,3.587507660260497,18.78555484820633
111.67645102040817,-8.42764693877551,3.9074189513333013,18.524172645372502
111.81969183673469,-8.42764693877551,4.211881764471046,18.2592770404654
111.96293265306123,-8.42764693877551,4.48260553997639,18.01436908556336
112.10617346938776,-8.42764693877551,4.685962117289059,17.83684271248878
112.24941428571428,-8.42764693877551,4.785106712493462,17.787658291501003
112.39265510204082,-8.42764693877551,4.787790730545585,17.878959243770325
112.53589591836734,-8.42764693877551,4.750526350905849,18.085725417127716
112.67913673469388,-8.42764693877551,4.734971208326213,18.435755067162802
112.82237755102041,-8.42764693877551,4.771918857141239,18.970236095448875
112.96561836734693,-8.42764693877551,4.843704645487073,19.65180365131905
113.10885918367347,-8.42764693877551,4.9246856877577825,20.42410552461324
113.2521,-8.42764693877551,5.001821888767042,21.254954173313447
106.2333,-8.367883673469388,-1.4437032564681203,28.30605418255109
106.37654081632652,-8.367883673469388,-1.4357802499567134,27.746557873542958
106.51978163265306,-8.367883673469388,-1.4249121801577453,27.22940809116038
106.66302244897959,-8.367883673469388,-1.4106149761900937,26.755715672022568
106.80626326530613,-8.367883673469388,-1.3923729750322251,26.32602745535466
106.94950408163265,-8.367883673469388,-1.3696429509236854,25.940288034302313
107.09274489795918,-8.367883673469388,-1.3418634653677244,25.59779552488437
107.23598571428572,-8.367883673469388,-1.3084747123834135,25.29711656219575
107.37922653061224,-8.367883673469388,-1.2689527109304126,25.035939875372886
107.52246734693878,-8.367883673469388,-1.2228567519971827,24.810887415355214
107.66570816326531,-8.367883673469388,-1.1698816003570691,24.61735043175343
107.80894897959183,-8.367883673469388,-1.1098998021557456,24.449443050215393
107.95218979591837,-8.367883673469388,-1.042979031028647,24.30014292730773
108.0954306122449,-8.367883673469388,-0.969366358952243,24.161624222199123
108.23867142857142,-8.367883673469388,-0.8894422939457751,24.02571995673275
108.38191224489796,-8.367883673469388,-0.8036561621986398,23.88441736171673
108.52515306122449,-8.367883673469388,-0.7124566863902827,23.730301814194313
108.66839387755103,-8.367883673469388,-0.616227785677905,23.55690485046196
108.81163469387755,-8.367883673469388,-0.515233062758708,23.358954149225614
108.95487551020408,-8.367883673469388,-0.40956634362741373,23.132553022802995
109.09811632653062,-8.367883673469388,-0.2991013398711262,22.8753319854897
109.24135714285714,-8.367883673469388,-0.18343083049158654,22.58662129575381
109.38459795918368,-8.367883673469388,-0.06178428842484987,22.267698308783963
109.5278387755102,-8.367883673469388,0.06708634207681538,21.922171366236544
109.67107959183673,-8.367883673469388,0.2050545093893959,21.55656739587606
109.81432040816327,-8.367883673469388,0.35477078250019567,21.181156387026334
109.9575612244898,-8.367883673469388,0.5197057421436242,20.810844249537432
110.10080204081632,-8.367883673469388,0.7038332671339518,20.465300250797924
110.24404285714286,-8.367883673469388,0.9106939138102949,20.1661797046354
110.38728367346938,-8.367883673469388,1.1421326934839913,19.92902729621159
110.53052448979592,-8.367883673469388,1.3977427711971924,19.75278529668836
110.67376530612245,-8.367883673469388,1.6753117184065798,19.617604939701863
110.81700612244897,-8.367883673469388,1.9714979030695126,19.494995222476284
110.96024693877551,-8.367883673469388,2.2825063288185246,19.359994110097887
111.10348775510204,-8.367883673469388,2.6046891268098036,19.19709802666683
111.24672857142858,-8.367883673469388,2.9347642271296093,19.000725129705508
111.3899693877551,-8.367883673469388,3.269588784758737,18.772915652148978
111.53321020408163,-8.367883673469388,3.6056160723128974,18.519652771844424
111.67645102040817,-8.367883673469388,3.9380114421881864,18.24778823655952
111.81969183673469,-8.367883673469388,4.258583874310011,17.96643790458745
111.96293265306123,-8.367883673469388,4.549737188883475,17.696487504358217
112.10617346938776,-8.367883673469388,4.771203969794309,17.490610717948933
112.24941428571428,-8.367883673469388,4.866165412484589,17.43371804212139
112.39265510204082,-8.367883673469388,4.841542204132403,17.535033278580997
112.53589591836734,-8.367883673469388,4.773764582036704,17.738056777604356
112.67913673469388,-8.367883673469388,4.740494188210409,18.084347510552092
112.82237755102041,-8.367883673469388,4.781707749124569,18.648178340370954
112.96561836734693,-8.367883673469388,4.863202428539725,19.366890731497847
113.10885918367347,-8.367883673469388,4.950567016116477,20.168782339115744
113.2521,-8.367883673469388,5.0306743009991,21.022675093887045
106.2333,-8.308120408163266,-1.4565320548591276,27.97224906156186
106.37654081632652,-8.308120408163266,-1.4498128575202776,27.40688577193208
106.51978163265306,-8.308120408163266,-1.4401855255078444,26.885098046626325
106.66302244897959,-8.308120408163266,-1.427150464736254,26.40815483219313
106.80626326530613,-8.308120408163266,-1.4101726003892416,25.976736336230104
106.94950408163265,-8.308120408163266,-1.388683110726355,25.5909063640659
107.09274489795918,-8.308120408163266,-1.3620864152419605,25.250080797072492
107.23598571428572,-8.308120408163266,-1.3297794163871752,24.952943968578047
107.37922653061224,-8.308120408163266,-1.2911889395566565,24.6972791501784
107.52246734693878,-8.308120408163266,-1.245827297892991,24.47973010330993
107.66570816326531,-8.308120408163266,-1.1933560793779678,24.295577365119588
107.80894897959183,-8.308120408163266,-1.1336395386603026,24.138650984053832
107.95218979591837,-8.308120408163266,-1.0667678249030506,24.001473501037808
108.0954306122449,-8.308120408163266,-0.9930393907225904,23.87564087645766
108.23867142857142,-8.308120408163266,-0.9129066664494263,23.752358154852786
108.38191224489796,-8.308120408163266,-0.8269005517962923,23.623005116073294
108.52515306122449,-8.308120408163266,-0.7355516705482117,23.47962741300524
108.66839387755103,-8.308120408163266,-0.6393206749855337,23.315303140837862
108.81163469387755,-8.308120408163266,-0.5385412064331052,23.124388133404764
108.95487551020408,-8.308120408163266,-0.4333716657728964,22.90267702531446
109.09811632653062,-8.308120408163266,-0.32374707225718374,22.64753150602033
109.24135714285714,-8.308120408163266,-0.20931919139086502,22.35803171915123
109.38459795918368,-8.308120408163266,-0.08937053508149831,22.03521204972708
109.5278387755102,-8.308120408163266,0.03731412812537571,21.682456925061345
109.67107959183673,-8.308120408163266,0.1726317051773242,21.306157841810354
109.81432040816327,-8.308120408163266,0.3193863538634434,20.916744865973
109.9575612244898,-8.308120408163266,0.48144662429371765,20.53007187929613
110.10080204081632,-8.308120408163266,0.6635036349038606,20.168416015453158
110.24404285714286,-8.308120408163266,0.8699384980118441,19.85833283022569
110.38728367346938,-8.308120408163266,1.1030365914070543,19.620773163376782
110.53052448979592,-8.308120408163266,1.3622344052039852,19.455676613981133
110.67376530612245,-8.308120408163266,1.6449031944575483,19.337956547005014
110.81700612244897,-8.308120408163266,1.9472002432871416,19.23230747114231
110.96024693877551,-8.308120408163266,2.2648803482147692,19.109496385291585
111.10348775510204,-8.308120408163266,2.5940887232096923,18.95262135899422
111.24672857142858,-8.308120408163266,2.9316295740984537,18.756645497000132
111.3899693877551,-8.308120408163266,3.274684433268829,18.525269588382457
111.53321020408163,-8.308120408163266,3.620247312921173,18.266055873413404
111.67645102040817,-8.308120408163266,3.964444606147158,17.985580373086542
111.81969183673469,-8.308120408163266,4.300995349790039,17.689866209192125
111.96293265306123,-8.308120408163266,4.615101092063731,17.394815898379193
112.10617346938776,-8.308120408163266,4.862153447389522,17.154481010909716
112.24941428571428,-8.308120408163266,4.953679927031602,17.091820828157083
112.39265510204082,-8.308120408163266,4.895199225235816,17.214185187845594
112.53589591836734,-8.308120408163266,4.792525586834249,17.410565543679773
112.67913673469388,-8.308120408163266,4.7385380967477175,17.742546971127197
112.82237755102041,-8.308120408163266,4.790651593520224,18.345051215843995
112.96561836734693,-8.308120408163266,4.884907703029133,19.103876903910923
113.10885918367347,-8.308120408163266,4.978939656145506,19.933888806847687
113.2521,-8.308120408163266,5.06154543861967,20.808855110326032
106.2333,-8.248357142857143,-1.4688005662272137,27.640104811685138
106.37654081632652,-8.248357142857143,-1.4633004722930458,27.06850012286463
106.51978163265306,-8.248357142857143,-1.4549341580643538,26.54173906383878
106.66302244897959,-8.248357142857143,-1.443187146552166,26.061258206033813
106.80626326530613,-8.248357142857143,-1.4275057452672963,25.62787600091332
106.94950408163265,-8.248357142857143,-1.4072957327541364,25.24178012722946
107.09274489795918,-8.248357142857143,-1.381925798991193,24.902516043955522
107.23598571428572,-8.248357142857143,-1.3507450666560734,24.608910850241557
107.37922653061224,-8.248357142857143,-1.313123548502719,24.358879692477306
107.52246734693878,-8.248357142857143,-1.2685171720479418,24.14912647753475
107.66570816326531,-8.248357142857143,-1.216545971608662,23.974842625673286
107.80894897959183,-8.248357142857143,-1.1570616682493093,23.829564861757156
107.95218979591837,-8.248357142857143,-1.0901784663244947,23.705319307287205
108.0954306122449,-8.248357142857143,-1.0162529282602175,23.593062773475378
108.23867142857142,-8.248357142857143,-0.9358188181098603,23.483309893989478
108.38191224489796,-8.248357142857143,-0.849497950832196,23.36678353308192
108.52515306122449,-8.248357142857143,-0.7579103572880119,23.234959170710642
108.66839387755103,-8.248357142857143,-0.6615987118451312,23.080448496892586
108.81163469387755,-8.248357142857143,-0.5609705026281653,22.897234235905636
108.95487551020408,-8.248357142857143,-0.456252471310835,22.680805615540052
109.09811632653062,-8.248357142857143,-0.3474466006202177,22.428255936489073
109.24135714285714,-8.248357142857143,-0.2342737001378806,22.13840462328606
109.38459795918368,-8.248357142857143,-0.11608711316843626,21.812010070729837
109.5278387755102,-8.248357142857143,0.008266048346119548,21.452158787267948
109.67107959183673,-8.248357142857143,0.14066268519663247,21.064962114277215
109.81432040816327,-8.248357142857143,0.2840124397784828,20.660761925362145
109.9575612244898,-8.248357142857143,0.44257369563741555,20.256039693211783
110.10080204081632,-8.248357142857143,0.621880098833398,19.875605563765028
110.24404285714286,-8.248357142857143,0.8274248870699894,19.551899737986048
110.38728367346938,-8.248357142857143,1.0620620580495672,19.3134919792446
110.53052448979592,-8.248357142857143,1.3249280762642868,19.16216098617128
110.67376530612245,-8.248357142857143,1.6128564070852507,19.065568868398486
110.81700612244897,-8.248357142857143,1.9213758954174955,18.979656996314517
110.96024693877551,-8.248357142857143,2.245660451392248,18.870506782597218
111.10348775510204,-8.248357142857143,2.5816006524960384,18.72009679560213
111.24672857142858,-8.248357142857143,2.926100478795094,18.52438339026501
111.3899693877551,-8.248357142857143,3.2766822612352784,18.289427604904276
111.53321020408163,-8.248357142857143,3.630837515099539,18.02529207897941
111.67645102040817,-8.248357142857143,3.9855725304774707,17.73874586192626
111.81969183673469,-8.248357142857143,4.336776653883519,17.432217057716564
111.96293265306123,-8.248357142857143,4.674711928341778,17.114619598899523
112.10617346938776,-8.248357142857143,4.957411363770773,16.832453749942417
112.24941428571428,-8.248357142857143,5.046820129445769,16.765927539934193
112.39265510204082,-8.248357142857143,4.946843428422515,16.92581375101504
112.53589591836734,-8.248357142857143,4.808017503736463,17.11296359435817
112.67913673469388,-8.248357142857143,4.728045350586244,17.411361358199365
112.82237755102041,-8.248357142857143,4.802028967757255,18.06935991705676
112.96561836734693,-8.248357142857143,4.910717533289535,18.867263801165564
113.10885918367347,-8.248357142857143,5.010728908903464,19.721681840496792
113.2521,-8.248357142857143,5.09486071280536,20.614784941351676
106.2333,-8.188593877551021,-1.4804703703044986,27.3097632121483
106.37654081632652,-8.188593877551021,-1.4762025234926668,26.731519525419404
106.51978163265306,-8.188593877551021,-1.469115403140717,26.199428921139813
106.66302244897959,-8.188593877551021,-1.4586805809420285,25.715105244352298
106.80626326530613,-8.188593877551021,-1.4443271185940834,25.279508039605645
106.94950408163265,-8.188593877551021,-1.425436324195674,24.892950201491857
107.09274489795918,-8.188593877551021,-1.4013400980554325,24.555116463389034
107.23598571428572,-8.188593877551021,-1.3713351285297226,24.265003910180205
107.37922653061224,-8.188593877551021,-1.334725803180282,24.02070461727913
107.52246734693878,-8.188593877551021,-1.2909001992026992,23.81903175169807
107.66570816326531,-8.188593877551021,-1.2394262755079448,23.655117346469517
107.80894897959183,-8.188593877551021,-1.1801377590519189,23.522195996374155
107.95218979591837,-8.188593877551021,-1.1131747539469843,23.411748400331213
108.0954306122449,-8.188593877551021,-1.0389601055228461,23.314019740528167
108.23867142857142,-8.188593877551021,-0.9581200638941814,23.218761981943615
